,username,user_handle,date,retweets,favorites,text,label
13289,Pure Climate Skeptic,Carbongate,08/06/2017,6,5,top nasa climat model admit predict mathemat imposs via johnsullivanp,1
13290,Pure Climate Skeptic,Carbongate,08/06/2017,8,11,climat chang act huge sourc amus futur gener,1
13291,Pure Climate Skeptic,Carbongate,08/06/2017,5,5,climat scientist believ global warm could kill peopl within minut,1
13292,Pure Climate Skeptic,Carbongate,08/06/2017,5,4,sun drive climat ocean circul,1
13293,Pure Climate Skeptic,Carbongate,08/06/2017,10,10,australia weather bureau caught tamper climat number,1
13294,Pure Climate Skeptic,Carbongate,08/07/2017,12,8,one sunspot climat begin cool ice grow pole cool sea sea level drop co level fall,1
13295,Pure Climate Skeptic,Carbongate,08/07/2017,9,12,bbc news us notifi un pari climat deal pullout,1
13296,Pure Climate Skeptic,Carbongate,08/07/2017,9,6,anoth bom scandal australian climat data destroy routin practic via johnsullivanp,1
13297,Pure Climate Skeptic,Carbongate,08/07/2017,5,7,australian climat sceptic blog paper expos climat chang fraud,1
13298,Pure Climate Skeptic,Carbongate,08/08/2017,6,7,climat scientist tri influenc polici fraud deplor climat scienc blog,1
13299,Pure Climate Skeptic,Carbongate,08/08/2017,4,5,climat chang bbcnew co not caus climat chang respond video,1
13300,Pure Climate Skeptic,Carbongate,08/08/2017,10,13,new scienc paper find climat driven solar chang bbcbreakfast via johnsullivanp,1
13301,Pure Climate Skeptic,Carbongate,08/08/2017,4,1,expert continu arctic lie fraudul forecast deplor climat scienc blog,1
13302,Pure Climate Skeptic,Carbongate,08/08/2017,5,4,climat scientist tri influenc polici fraud via johnsullivanp,1
13303,Pure Climate Skeptic,Carbongate,08/09/2017,6,9,one sunspot driver climat chang slumber bbcbreakfast,1
13304,Pure Climate Skeptic,Carbongate,08/10/2017,2,4,germanstrademark electr bill soar climat polici sink bbcbreakfast,1
13305,Pure Climate Skeptic,Carbongate,08/10/2017,8,6,new york time admit frontpag climat stori wrong,1
13306,Pure Climate Skeptic,Carbongate,08/10/2017,5,2,new video high probabl fraud climat scientist deplor climat scienc blog,1
13307,Pure Climate Skeptic,Carbongate,08/10/2017,6,5,top nasa climat scientist use privat email avoid oversight via johnsullivanp,1
13308,Pure Climate Skeptic,Carbongate,08/10/2017,2,1,australian climat sceptic blog model atmospher carbon dioxid abstract,1
13309,Pure Climate Skeptic,Carbongate,08/11/2017,9,8,nasa eras past bring fund present deplor climat scienc blog,1
13310,Pure Climate Skeptic,Carbongate,08/11/2017,5,3,delingpol new york time stori bombshel climat report fakest fake news breitbart via breitbartnew,1
13311,Pure Climate Skeptic,Carbongate,08/11/2017,6,6,us armi sun not man caus climat chang,1
13312,Pure Climate Skeptic,Carbongate,08/12/2017,2,3,al gore skewer bbc host doomsday climat chang claim,1
13313,Pure Climate Skeptic,Carbongate,08/12/2017,17,18,uncov decad old govern report show climat data bad unfit purpos via wattsupwiththat,1
13314,Pure Climate Skeptic,Carbongate,8/13/2017,3,4,final proof co caus age deplor climat scienc blog,1
13315,Pure Climate Skeptic,Carbongate,8/13/2017,5,4,bbc news anger untru climat chang claim,1
13316,Pure Climate Skeptic,Carbongate,8/14/2017,13,20,top nasa climat model admit predict mathemat impossibletrademark,1
13317,Pure Climate Skeptic,Carbongate,8/14/2017,6,2,physicist co not caus climat chang respond video bbcnew,1
13318,Pure Climate Skeptic,Carbongate,8/15/2017,12,15,antarctica volcano coincident found glacier warm due climat chang,1
13319,Pure Climate Skeptic,Carbongate,8/15/2017,9,10,climat chang dummi,1
13320,Pure Climate Skeptic,Carbongate,8/16/2017,16,13,physicist co not caus climat chang respond video,1
13321,Pure Climate Skeptic,Carbongate,8/16/2017,5,7,global temperatur record farc deplor climat scienc blog,1
13322,Pure Climate Skeptic,Carbongate,8/17/2017,4,2,australian climat sceptic blog mediev warm period real global warmer th,1
13323,Pure Climate Skeptic,Carbongate,8/17/2017,24,26,sail trek north pole highlight effect climat changetrademark cancel due solid pack icetrademark bbcnew,1
13324,Pure Climate Skeptic,Carbongate,8/17/2017,14,8,winter come earli arctic greenland gain normal ice deplor climat scienc blog,1
13325,Pure Climate Skeptic,Carbongate,8/19/2017,2,2,beginn guid climat chang,1
13326,Pure Climate Skeptic,Carbongate,8/19/2017,8,5,claim regard climat chang revers,1
13327,Pure Climate Skeptic,Carbongate,8/19/2017,12,16,top nasa climat model admit predict mathemat impossibletrademark,1
13328,Pure Climate Skeptic,Carbongate,8/19/2017,2,4,sun defin climat,1
13329,Pure Climate Skeptic,Carbongate,8/20/2017,2,1,fake greenland news fake newspap fake skeptic deplor climat scienc blog,1
13330,Pure Climate Skeptic,Carbongate,8/20/2017,3,17,trump administr disband feder advisori committe climat chang,1
13331,Pure Climate Skeptic,Carbongate,8/21/2017,5,3,lesson basic physic climat alarmist via johnsullivanp,1
13332,Pure Climate Skeptic,Carbongate,8/21/2017,5,3,sun defin climat,1
13333,Pure Climate Skeptic,Carbongate,8/23/2017,9,7,harvard physicist climat scienc seriou troubl via johnsullivanp,1
13334,Pure Climate Skeptic,Carbongate,8/23/2017,10,9,us warm fake deplor climat scienc blog,1
13335,Pure Climate Skeptic,Carbongate,8/24/2017,15,6,global warm fraud wash away integr scienc deplor climat scienc blog,1
13336,Pure Climate Skeptic,Carbongate,8/24/2017,6,6,fat polar bear lot signal end climat chang icon,1
13337,Pure Climate Skeptic,Carbongate,8/24/2017,11,16,physicist co not caus climat chang respond video,1
13338,Pure Climate Skeptic,Carbongate,8/25/2017,20,15,attribut shift scientif journal increasingli say climat chang natur via johnsullivanp,1
13339,Pure Climate Skeptic,Carbongate,8/25/2017,12,4,top nasa climat model admit predict mathemat impossibletrademark,1
13340,Pure Climate Skeptic,Carbongate,8/25/2017,30,28,climat chang real inconveni truth scientist claim global warm natur,1
13341,Pure Climate Skeptic,Carbongate,8/25/2017,5,7,climat alarmist greenhous actual work via johnsullivanp,1
13342,Pure Climate Skeptic,Carbongate,8/26/2017,21,17,first came climat denier came free speech next came statu come bbcbreakfast,1
13343,Pure Climate Skeptic,Carbongate,8/26/2017,6,5,climat chang not groundhog day slumber sun initi abrupt deep global cool,1
13344,Pure Climate Skeptic,Carbongate,8/26/2017,9,11,claim regard climat chang revers bbcbreakfast,1
13345,Pure Climate Skeptic,Carbongate,8/26/2017,20,15,no chang arctic sea ice extent decad deplor climat scienc blog,1
13346,Pure Climate Skeptic,Carbongate,8/27/2017,1,2,fat happi polar bear no longer climat chang icon say expert,1
13347,Pure Climate Skeptic,Carbongate,8/28/2017,9,9,top nasa climat model admit predict mathemat impossibletrademark bbcnew,1
13348,Pure Climate Skeptic,Carbongate,8/29/2017,6,3,two organ form barack obamatrademark presid deplor climat scienc blog,1
13349,Pure Climate Skeptic,Carbongate,8/29/2017,4,6,brown bear choos vegetarian diet climat chang,1
13350,Pure Climate Skeptic,Carbongate,8/29/2017,16,13,claim regard climat chang revers,1
13351,Pure Climate Skeptic,Carbongate,8/30/2017,10,9,hot weather thing past midwest deplor climat scienc blog,1
13352,Pure Climate Skeptic,Carbongate,8/30/2017,5,3,winter come earli greenland gain ice normal deplor climat scienc blog,1
13353,Pure Climate Skeptic,Carbongate,8/30/2017,2,5,trump disband feder climat chang panel,1
13354,Pure Climate Skeptic,Carbongate,8/30/2017,9,8,set abolish role climat envoy,1
13355,Pure Climate Skeptic,Carbongate,8/31/2017,2,6,altern drought flood climat not climat chang deplor climat scienc blog,1
13356,Pure Climate Skeptic,Carbongate,09/01/2017,11,19,physicist co not caus climat chang respond,1
13357,Pure Climate Skeptic,Carbongate,09/01/2017,6,3,much ice forc arctic climat explor give campaign,1
13358,Pure Climate Skeptic,Carbongate,09/01/2017,5,3,harvey climat chang denial crime denial leav peopl dead via climatedepot,1
13359,Pure Climate Skeptic,Carbongate,09/01/2017,6,4,spectacular fraud noaa epa deplor climat scienc blog,1
13360,Pure Climate Skeptic,Carbongate,09/02/2017,10,5,govern climat alarmist oper deplor climat scienc blog,1
13361,Pure Climate Skeptic,Carbongate,09/03/2017,1,2,australian climat sceptic blog climat alarmist go hyster theori,1
13362,Pure Climate Skeptic,Carbongate,09/03/2017,13,14,climat alarmist go hyster theori melt,1
13363,Pure Climate Skeptic,Carbongate,09/03/2017,12,6,bad news arctic alarmist keep get wors deplor climat scienc blog,1
13364,Pure Climate Skeptic,Carbongate,09/03/2017,6,10,new studi identifi natur drive forc climat chang,1
13365,Pure Climate Skeptic,Carbongate,09/03/2017,2,2,stun noaa fakeri south america deplor climat scienc blog,1
13366,Pure Climate Skeptic,Carbongate,09/03/2017,27,31,truth climat chang man not caus no way fight,1
13367,Pure Climate Skeptic,Carbongate,09/04/2017,8,10,arctic ice still refus melt order deplor climat scienc blog,1
13368,Pure Climate Skeptic,Carbongate,09/04/2017,2,4,plummet august temperatur iowa deplor climat scienc blog,1
13369,Pure Climate Skeptic,Carbongate,09/04/2017,5,6,top nasa climat model admit predict mathemat impossibletrademark,1
13370,Pure Climate Skeptic,Carbongate,09/04/2017,14,13,chines scientist identifi natur drive forc climat chang,1
13371,Pure Climate Skeptic,Carbongate,09/05/2017,1,3,climat chang dummi,1
13372,Pure Climate Skeptic,Carbongate,09/05/2017,6,3,top scientist time slaytrademark greenhous ga climat theori via johnsullivanp,1
13373,Pure Climate Skeptic,Carbongate,09/06/2017,37,44,truth climat chang man not caus no way fight,1
13374,Pure Climate Skeptic,Carbongate,09/08/2017,7,4,climat chang hoax crime centuri,1
13375,Pure Climate Skeptic,Carbongate,09/09/2017,10,8,co not caus climat chang respond,1
13376,Pure Climate Skeptic,Carbongate,09/09/2017,10,10,renown climat scientist jail fraud via johnsullivanp,1
13377,Pure Climate Skeptic,Carbongate,09/10/2017,2,5,sun defin climat,1
13378,Pure Climate Skeptic,Carbongate,09/10/2017,6,8,co not caus climat chang respond,1
13379,Pure Climate Skeptic,Carbongate,09/10/2017,2,3,intensifi cosmic ray grand solar minimum earth climat,1
13380,Pure Climate Skeptic,Carbongate,09/10/2017,6,3,witch jew climat denier deplor climat scienc blog,1
13381,Pure Climate Skeptic,Carbongate,09/11/2017,5,4,plummet septemb temperatur us deplor climat scienc blog,1
13382,Pure Climate Skeptic,Carbongate,09/11/2017,2,4,irma form cooler water th worst climat druid see fingerprint tea leav crystal everywher,1
13383,Pure Climate Skeptic,Carbongate,09/11/2017,2,3,sun drive climat,1
13384,Pure Climate Skeptic,Carbongate,09/11/2017,11,12,claim regard climat chang revers,1
13385,Pure Climate Skeptic,Carbongate,09/12/2017,11,8,top nasa climat model admit predict mathemat impossibletrademark,1
13386,Pure Climate Skeptic,Carbongate,09/12/2017,3,5,climat problem caus climat alarmist via johnsullivanp,1
13387,Pure Climate Skeptic,Carbongate,09/12/2017,4,6,floridian batter irma maintain climat chang no big deal,1
13388,Pure Climate Skeptic,Carbongate,09/12/2017,5,4,guardian shock florida resid still buy climat hype via wattsupwiththat,1
13389,Pure Climate Skeptic,Carbongate,9/13/2017,3,1,mega snow mother natur buri anoth fail climat predict,1
13390,Pure Climate Skeptic,Carbongate,9/13/2017,8,4,new scienc paper find climat driven solar chang climatechang environ via johnsullivanp,1
13391,Pure Climate Skeptic,Carbongate,9/13/2017,4,2,studi rapid climat chang across northern hemispher earliest middl pleistocen via wattsupwiththat,1
13392,Pure Climate Skeptic,Carbongate,9/14/2017,1,6,former nasa giss climat scientist tell new nasa head stop fund corrupt carpet bagger via joannenova,1
13393,Pure Climate Skeptic,Carbongate,9/14/2017,3,2,green inquisit canada investig climat denialtrademark,1
13394,Pure Climate Skeptic,Carbongate,9/14/2017,0,2,cameroon climat chang put banana product risk,1
13395,Pure Climate Skeptic,Carbongate,9/15/2017,19,12,new scienc paper find climat driven solar chang,1
13396,Pure Climate Skeptic,Carbongate,9/15/2017,3,2,ocean cycl not human may behind observ climat chang laugh loud human,1
13397,Pure Climate Skeptic,Carbongate,9/15/2017,1,2,epa boss scott pruitt confirm red team blue team assess climat scienc claim,1
13398,Pure Climate Skeptic,Carbongate,9/16/2017,8,2,north atlant pacif southern ocean cool glacier thicken gain mass climat via notrickszon,1
13399,Pure Climate Skeptic,Carbongate,9/17/2017,5,4,top nasa climat model admit predict mathemat impossibletrademark,1
13400,Pure Climate Skeptic,Carbongate,9/17/2017,6,4,govern climat scienc base fraud data tamper deplor climat scienc blog,1
13401,Pure Climate Skeptic,Carbongate,9/17/2017,1,2,bad news pile arctic alarmist deplor climat scienc blog,1
13402,Pure Climate Skeptic,Carbongate,9/17/2017,1,1,plummet septemb temperatur us deplor climat scienc blog,1
13403,Pure Climate Skeptic,Carbongate,9/17/2017,1,2,sun drive climat warm cool britain new alaska horizon big chill bbc,1
13404,Pure Climate Skeptic,Carbongate,9/17/2017,4,2,climat chang dummi,1
13405,Pure Climate Skeptic,Carbongate,9/17/2017,8,9,dawn scientist atlant ocean cycl drive climat via johnsullivanp,1
13406,Pure Climate Skeptic,Carbongate,9/17/2017,5,3,record greenland ice growth continu deplor climat scienc blog,1
13407,Pure Climate Skeptic,Carbongate,9/18/2017,7,4,massiv arctic ice gain past five year deplor climat scienc blog,1
13408,Pure Climate Skeptic,Carbongate,9/18/2017,11,14,physicist co not caus climat chang respond video,1
13409,Pure Climate Skeptic,Carbongate,9/19/2017,77,74,new scienc paper find climat driven solar chang bbcnew via johnsullivanp,1
13410,Pure Climate Skeptic,Carbongate,9/20/2017,1,1,delingpol climat alarmist final admit wrong global warm bbcbreakfast via breitbartnew,1
13411,Pure Climate Skeptic,Carbongate,9/20/2017,5,5,scientist go media highlight studi show ipcc climat model wrong,1
13412,Pure Climate Skeptic,Carbongate,9/20/2017,8,10,top nasa climat model admit predict mathemat impossibletrademark,1
13413,Pure Climate Skeptic,Carbongate,9/21/2017,6,4,climat model cantrademarkt approxim realiti atmospher structur movement virtual unknown via johnsullivanp,1
13414,Pure Climate Skeptic,Carbongate,9/21/2017,10,8,climat scientist wrong global warm via johnsullivanp,1
13415,Pure Climate Skeptic,Carbongate,9/21/2017,26,24,wrong climat scientist conced,1
13416,Pure Climate Skeptic,Carbongate,9/21/2017,8,5,australian climat sceptic blog co carbon dioxid alarmist decept,1
13417,Pure Climate Skeptic,Carbongate,9/22/2017,10,9,germanytrademark billion merkel made climat disast,1
13418,Pure Climate Skeptic,Carbongate,9/22/2017,8,10,australian describ real climat chang look like,1
13419,Pure Climate Skeptic,Carbongate,9/24/2017,2,8,real climat chang look like,1
13420,Pure Climate Skeptic,Carbongate,9/24/2017,4,4,climat chang predict went wrong,1
13421,Pure Climate Skeptic,Carbongate,9/24/2017,32,35,wrong climat scientist conced,1
13422,Pure Climate Skeptic,Carbongate,9/24/2017,2,5,climat chang dummi,1
13423,Pure Climate Skeptic,Carbongate,9/24/2017,8,11,co not caus climat chang respond,1
13424,Pure Climate Skeptic,Carbongate,9/25/2017,11,11,sun defin climat fear deep temperatur drop not catastroph global warmingtrademark,1
13425,Pure Climate Skeptic,Carbongate,9/25/2017,2,3,climat model project significantli diverg paleoclim analog via climatedepot,1
13426,Pure Climate Skeptic,Carbongate,9/25/2017,4,2,thought climat scientist couldntrademarkt get dishonest deplor climat scienc blog,1
13427,Pure Climate Skeptic,Carbongate,9/27/2017,6,5,top nasa climat model admit predict mathemat impossibletrademark bbcbreakfast,1
13428,Pure Climate Skeptic,Carbongate,9/27/2017,8,8,global warm due fraud deplor climat scienc blog,1
13429,Pure Climate Skeptic,Carbongate,9/27/2017,2,8,desper alarmist backtrack climat studi via johnsullivanp,1
13430,Pure Climate Skeptic,Carbongate,9/28/2017,3,2,sunday time climat believ wontrademarkt go cool global warm theytrademarkv industri support,1
13431,Pure Climate Skeptic,Carbongate,9/28/2017,21,23,climat model consid solar constant therefor sun hibern climat model point complet wrong direct,1
13432,Pure Climate Skeptic,Carbongate,9/28/2017,1,3,climat chang dummi,1
13433,Pure Climate Skeptic,Carbongate,9/28/2017,10,6,climat chang hoax crime centuri via forb,1
13434,Pure Climate Skeptic,Carbongate,9/28/2017,14,21,wrong climat scientist conced,1
13435,Pure Climate Skeptic,Carbongate,9/30/2017,3,9,top nasa climat model admit predict mathemat impossibletrademark,1
13436,Pure Climate Skeptic,Carbongate,10/01/2017,6,7,physicist co not caus climat chang respond video bbcnew,1
13437,Pure Climate Skeptic,Carbongate,10/01/2017,10,10,top nasa climat model admit predict mathemat impossibletrademark bbcnew,1
13438,Pure Climate Skeptic,Carbongate,10/01/2017,9,10,climat scientist mislead world great barrier reef,1
13439,Pure Climate Skeptic,Carbongate,10/02/2017,1,2,googl news goe full orwel deplor climat scienc blog,1
13440,Pure Climate Skeptic,Carbongate,10/03/2017,5,6,physicist co not caus climat chang respond video,1
13441,Pure Climate Skeptic,Carbongate,10/03/2017,5,4,cri climat chang scientist produc electr tear via wattsupwiththat,1
13442,Pure Climate Skeptic,Carbongate,10/03/2017,8,5,new studi global warm standstil confirm climat model wrong,1
13443,Pure Climate Skeptic,Carbongate,10/04/2017,9,6,matt ridley never experienc anyth like climat debat blacken jonova via joannenova,1
13444,Pure Climate Skeptic,Carbongate,10/04/2017,2,3,astound puffin pictur tell scientist someth import effect climat chang,1
13445,Pure Climate Skeptic,Carbongate,10/04/2017,18,21,wrong climat scientist conced,1
13446,Pure Climate Skeptic,Carbongate,10/05/2017,5,6,climat chang dummi,1
13447,Pure Climate Skeptic,Carbongate,10/05/2017,2,1,push climat alarm medic way,1
13448,Pure Climate Skeptic,Carbongate,10/05/2017,4,2,freedom mean never forc lie snp co not caus climat chang respond video,1
13449,Pure Climate Skeptic,Carbongate,10/05/2017,1,3,australian climat sceptic blog climat alarmist claim hurrica,1
13450,Pure Climate Skeptic,Carbongate,10/06/2017,3,5,epa take first step repeal obamatrademark climat regul,1
13451,Pure Climate Skeptic,Carbongate,10/07/2017,3,4,nick stoke bust part deplor climat scienc blog,1
13452,Pure Climate Skeptic,Carbongate,10/07/2017,13,10,wrong climat scientist conced,1
13453,Pure Climate Skeptic,Carbongate,10/07/2017,3,5,forget hockey stick new climat icon,1
13454,Pure Climate Skeptic,Carbongate,10/08/2017,3,5,new studi global warm standstil confirm climat model wrong,1
13455,Pure Climate Skeptic,Carbongate,10/08/2017,7,16,epa move repeal obama climat regul entiretytrademark,1
13456,Pure Climate Skeptic,Carbongate,10/09/2017,20,22,climat scientist mislead world great barrier reef via climatedepot,1
13457,Pure Climate Skeptic,Carbongate,10/09/2017,6,6,climat chang dummi,1
13458,Pure Climate Skeptic,Carbongate,10/09/2017,2,3,un climat chang daylight robberi via johnsullivanp,1
13459,Pure Climate Skeptic,Carbongate,10/09/2017,5,6,forget hockey stick introduc new climat icon,1
13460,Pure Climate Skeptic,Carbongate,10/10/2017,11,6,anoth climat predict gone rail via johnsullivanp,1
13461,Pure Climate Skeptic,Carbongate,10/10/2017,5,3,ever rise cost climat chang act via wordpressdotcom,1
13462,Pure Climate Skeptic,Carbongate,10/11/2017,5,8,physicist co not caus climat chang respond video reportingscotland fakenew,1
13463,Pure Climate Skeptic,Carbongate,10/11/2017,6,5,green activist face year prison judg reject climat chang excus,1
13464,Pure Climate Skeptic,Carbongate,10/11/2017,58,51,wrong climat scientist conced,1
13465,Pure Climate Skeptic,Carbongate,10/11/2017,3,5,declin octob temperatur us deplor climat scienc blog,1
13466,Pure Climate Skeptic,Carbongate,10/12/2017,7,6,claim regard climat chang revers reportingscotland via ccdeditor,1
13467,Pure Climate Skeptic,Carbongate,10/12/2017,3,4,two big crack climat hysteria edific one day,1
13468,Pure Climate Skeptic,Carbongate,10/12/2017,4,2,top nasa climat model admit predict mathemat impossibletrademark,1
13469,Pure Climate Skeptic,Carbongate,10/13/2017,1,6,sun defin climat not carbon dioxid,1
13470,Pure Climate Skeptic,Carbongate,10/13/2017,22,20,delingpol man made climat catastroph myth studi confirm,1
13471,Pure Climate Skeptic,Carbongate,10/13/2017,2,6,gigant forc brought play climat take co atmospher control human made insignific,1
13472,Pure Climate Skeptic,Carbongate,10/13/2017,6,4,complet worthless global temperatur record deplor climat scienc blog,1
13473,Pure Climate Skeptic,Carbongate,10/13/2017,5,3,australian climat sceptic blog end ocean acidif scare coral,1
13474,Pure Climate Skeptic,Carbongate,10/13/2017,2,3,uk climat chang masterplan grownup final,1
13475,Pure Climate Skeptic,Carbongate,10/14/2017,4,5,gigant forc unleash climat take co atmospher control human made insignific,1
13476,Pure Climate Skeptic,Carbongate,10/14/2017,12,18,arctic sea ice increas eleven year deplor climat scienc blog,1
13477,Pure Climate Skeptic,Carbongate,10/14/2017,3,7,trump tap climat skeptic top white hous environment post,1
13478,Pure Climate Skeptic,Carbongate,10/14/2017,1,3,australian climat sceptic blog toni abbott gwpf address dare,1
13479,Pure Climate Skeptic,Carbongate,10/14/2017,6,8,top nasa climat model admit predict mathemat impossibletrademark,1
13480,Pure Climate Skeptic,Carbongate,10/15/2017,11,13,naiv scientist awaken polit underli climat chang via wattsupwiththat,1
13481,Pure Climate Skeptic,Carbongate,10/15/2017,10,15,trump select climat chang skeptic top advis via sfgate,1
13482,Pure Climate Skeptic,Carbongate,10/16/2017,3,5,climat chang dummi,1
13483,Pure Climate Skeptic,Carbongate,10/16/2017,24,21,wrong climat scientist conced,1
13484,Pure Climate Skeptic,Carbongate,10/16/2017,4,8,new climat icon,1
13485,Pure Climate Skeptic,Carbongate,10/18/2017,2,4,climat doomsday scienc studi find worm fart could tip point,1
13486,Pure Climate Skeptic,Carbongate,10/18/2017,3,6,recent co climat sensit estim head toward zero via johnsullivanp,1
13487,Pure Climate Skeptic,Carbongate,10/18/2017,0,2,summer fort collin get much shorter deplor climat scienc blog,1
13488,Pure Climate Skeptic,Carbongate,10/18/2017,0,4,bali volcano verg blowingmajor erupt would impact earthtrademark climat via climatedepot,1
13489,Pure Climate Skeptic,Carbongate,10/18/2017,7,6,wrong climat scientist conced,1
13490,Pure Climate Skeptic,Carbongate,10/19/2017,7,11,climat chang dummi,1
13491,Pure Climate Skeptic,Carbongate,10/19/2017,0,1,put climat chang hashtag believ anyth,1
13492,Pure Climate Skeptic,Carbongate,10/19/2017,1,0,noaa ramp climat fraud septemb deplor climat scienc blog,1
13493,Pure Climate Skeptic,Carbongate,10/19/2017,3,3,top nasa climat model admit predict mathemat impossibletrademark,1
13494,Pure Climate Skeptic,Carbongate,10/19/2017,5,6,new video noaa record warmth no thermomet data deplor climat scienc blog,1
13495,Pure Climate Skeptic,Carbongate,10/20/2017,2,3,ex nasa climatologist expos billionair climat stoog via johnsullivanp,1
13496,Pure Climate Skeptic,Carbongate,10/21/2017,7,4,climat chang collaps expos green failur fraud decept climatechang environ via youtub,1
13497,Pure Climate Skeptic,Carbongate,10/21/2017,1,1,forget hockey stick new climat icon,1
13498,Pure Climate Skeptic,Carbongate,10/21/2017,6,11,third world come around fast climat scam,1
13499,Pure Climate Skeptic,Carbongate,10/21/2017,3,4,physicist co not caus climat chang respond video,1
13500,Pure Climate Skeptic,Carbongate,10/21/2017,6,6,sun top nasa climat model admit predict mathemat impossibletrademark,1
13501,Pure Climate Skeptic,Carbongate,10/21/2017,0,1,australian climat sceptic blog peer review pal review worth cracker,1
13502,Pure Climate Skeptic,Carbongate,10/21/2017,2,3,state arctic report deplor climat scienc blog,1
13503,Pure Climate Skeptic,Carbongate,10/21/2017,8,5,third world come around fast climat scam,1
13504,Pure Climate Skeptic,Carbongate,10/22/2017,2,0,noaa ramp climat fraud septemb via johnsullivanp,1
13505,Pure Climate Skeptic,Carbongate,10/22/2017,4,2,climat chang dummi,1
13506,Pure Climate Skeptic,Carbongate,10/22/2017,0,3,new rival climat toothpast emerg call coldgat,1
13507,Pure Climate Skeptic,Carbongate,10/22/2017,11,19,wrong climat scientist conced,1
13508,Pure Climate Skeptic,Carbongate,10/22/2017,2,1,new climat icon,1
13509,Pure Climate Skeptic,Carbongate,10/23/2017,2,2,epa staff still wast time climat chang via wattsupwiththat,1
13510,Pure Climate Skeptic,Carbongate,10/23/2017,8,7,physicist co not caus climat chang respond video bbcnew,1
13511,Pure Climate Skeptic,Carbongate,10/23/2017,1,3,climat chang scientist say via youtub,1
13512,Pure Climate Skeptic,Carbongate,10/24/2017,1,5,third world come around fast climat scam,1
13513,Pure Climate Skeptic,Carbongate,10/26/2017,1,3,climat chang dummi,1
13514,Pure Climate Skeptic,Carbongate,10/27/2017,7,4,deconstruct climat demagogueri wine countri wildfir tragedi via wattsupwiththat,1
13515,Pure Climate Skeptic,Carbongate,10/27/2017,2,3,bbc fire cave intrademark climat chang lobbi,1
13516,Pure Climate Skeptic,Carbongate,10/27/2017,10,9,scientif paper publish favor skeptic climat alarm via johnsullivanp,1
13517,Pure Climate Skeptic,Carbongate,10/27/2017,13,11,climat clown tell warm,1
13518,Pure Climate Skeptic,Carbongate,10/27/2017,8,6,crack open mainstream media climat dam via johnsullivanp,1
13519,Pure Climate Skeptic,Carbongate,10/28/2017,14,16,co not caus climat chang bbcnew bbcbreakfast,1
13520,Pure Climate Skeptic,Carbongate,10/28/2017,5,6,death polar bear climat chang icon valid mitch taylor skeptic via sjcpb,1
13521,Pure Climate Skeptic,Carbongate,10/28/2017,2,10,climat clown tell man caus planet warm climat chang dummi,1
13522,Pure Climate Skeptic,Carbongate,10/28/2017,27,28,climat chang biggest scientif fraud ever perpetratedtrademark scientist news lifesit,1
13523,Pure Climate Skeptic,Carbongate,10/29/2017,6,12,co not caus climat chang,1
13524,Pure Climate Skeptic,Carbongate,10/29/2017,81,93,climat model prove climat scientist wrong via jwspri,1
13525,Pure Climate Skeptic,Carbongate,10/29/2017,3,5,co not caus climat chang bbcbreakfast climat chang dummi,1
13526,Pure Climate Skeptic,Carbongate,10/29/2017,2,5,co not caus climat chang opposit pollut,1
13527,Pure Climate Skeptic,Carbongate,10/29/2017,6,9,climat clown tell planet warm,1
13528,Pure Climate Skeptic,Carbongate,10/29/2017,12,13,co not caus climat chang not pollut climatechang environ,1
13529,Pure Climate Skeptic,Carbongate,10/29/2017,1,3,push climat chang distract attent,1
13530,Pure Climate Skeptic,Carbongate,10/29/2017,6,3,great barrier reef lie climat scientiststrademark scaremong trash mother natur,1
13531,Pure Climate Skeptic,Carbongate,10/29/2017,2,1,death polar bear climat chang icon valid mitch taylortrademark skeptic via wordpressdotcom,1
13532,Pure Climate Skeptic,Carbongate,10/29/2017,3,3,scienc say junk scienc noaa seth borenstein deplor climat scienc blog,1
13533,Pure Climate Skeptic,Carbongate,10/31/2017,1,2,correct climat chang dummi,1
13534,Pure Climate Skeptic,Carbongate,10/31/2017,14,11,wildli fraudul noaa climat extrem index via johnsullivanp,1
13535,Pure Climate Skeptic,Carbongate,11/04/2017,2,3,christoph booker bbc blue planet got wrong walrus climat chang,1
13536,Pure Climate Skeptic,Carbongate,11/05/2017,0,5,grow sceptic british public increasingli unconcern climat chang,1
13537,Pure Climate Skeptic,Carbongate,11/05/2017,23,17,top nasa climat model admit predict mathemat impossibletrademark bbcbreakfast,1
13538,Pure Climate Skeptic,Carbongate,11/05/2017,12,19,histori modern climat changetrademark scam via johnsullivanp,1
13539,Pure Climate Skeptic,Carbongate,11/05/2017,3,6,high confid fraud nation climat assess deplor climat scienc blog,1
13540,Pure Climate Skeptic,Carbongate,11/05/2017,3,0,un admit pari climat deal hot air,1
13541,Pure Climate Skeptic,Carbongate,11/05/2017,1,2,green chao climat energi war shake germanytrademark polit order,1
13542,Pure Climate Skeptic,Carbongate,11/07/2017,2,2,left war america deplor climat scienc blog,1
13543,Pure Climate Skeptic,Carbongate,11/07/2017,1,4,disband climat propaganda effort un cop,1
13544,Pure Climate Skeptic,Carbongate,11/08/2017,6,4,bbc news paradis paper princ charl lobbi climat polici share purchas,1
13545,Pure Climate Skeptic,Carbongate,11/08/2017,4,4,celebr year radic climat chang via johnsullivanp,1
