date,time,username,name,tweet,replies_count,retweets_count,likes_count,keyword,Label
2017-04-14,17:45:13,fisher_danar,Dana R Fisher,More motivation to #resist and join the #climatemarch @Peoples_Climate @350 https://twitter.com/Fisher_DanaR/status/852910141380931585 …,0,0,1,climate,0
2017-04-14,17:43:18,fisher_danar,Dana R Fisher,Rumors may be true: US may leave #Parisagreement #climate  https://www.washingtonpost.com/news/energy-environment/wp/2017/04/14/trumps-epa-chief-scott-pruitt-calls-for-an-exit-to-the-paris-climate-agreement/?utm_term=.129dce30896e …,0,0,0,climate,0
2017-04-13,18:15:19,fisher_danar,Dana R Fisher,We'll also be @Peoples_Climate the following week. Please say yes if we sample you 😉. We're the ones with the pink tablets @SociologistRay,1,1,1,climate,0
2017-04-12,14:49:21,fisher_danar,Dana R Fisher,Anyone surprised? US Refuses To Sign G7 Statement Affirming #Parisagreement on #Climate  http://www.westernjournalism.com/us-refuses-sign-unto-g7-statement-affirming-paris-climate-change-agreement/?utm_source=Twitter&utm_medium=MobileFloatingSharingButtons&utm_content=2017-04-12&utm_campaign=websitesharingbuttons …,0,1,0,climate,0
2017-04-10,15:32:46,fisher_danar,Dana R Fisher,"No question, the answer is yes! #socialscience #climate  https://twitter.com/usgcrp/status/851408172732600326 …",0,4,2,climate,0
2017-04-09,15:52:25,fisher_danar,Dana R Fisher,"Jonathan Pershing on #parisagreement and US #climate policy  http://www.latimes.com/nation/la-na-trump-climate-change-20170405-story,amp.html …",0,0,0,climate,0
2017-04-08,16:29:09,fisher_danar,Dana R Fisher,So interesting to see #potus44 on materials calling for a #protest @Peoples_Climate  https://twitter.com/ClimateReality/status/850544234432167936 …,0,0,0,climate,0
2017-04-06,17:19:20,fisher_danar,Dana R Fisher,Is this an #indivisible for the #climate movement?  http://www.theclimatemobilization.org/blueprint  @MobilizeClimate,0,4,3,climate,0
2017-04-04,18:35:47,fisher_danar,Dana R Fisher,Excited to see our work on #polarization and #climate politics mentioned by @forbes @JoeWaggle @bsosumd @ASAnews  http://www.forbes.com/sites/marshallshepherd/2017/03/24/20-common-myths-that-climate-scientists-often-hear/#74aee6805acb00 …,0,7,6,climate,0
2017-04-04,13:49:22,fisher_danar,Dana R Fisher,Just how badly are we screwed because of Trump’s #climate policies?  http://www.vox.com/energy-and-environment/2017/4/3/15141966/trump-climate-policies-screwed?utm_campaign=vox&utm_content=entry&utm_medium=social&utm_source=twitter … via @voxdotcom,0,0,0,climate,0
2017-04-03,16:29:48,fisher_danar,Dana R Fisher,A number of states are filling the #policyvoid left by the #TrumpAdministration on #climate  https://twitter.com/MassAGO/status/848543320112586752 …,0,0,0,climate,0
2017-04-02,15:11:40,fisher_danar,Dana R Fisher,Implications of Specific #climate cuts @NASA @RogueNASA via @sciam  https://www.scientificamerican.com/article/trump-budget-cuts-ldquo-critical-rdquo-nasa-climate-missions/ …,0,1,0,climate,0
2017-04-01,14:44:16,fisher_danar,Dana R Fisher,Report: EPA Investigates EPA Head Scott Pruitt For His #Climate Denying Bullshit   http://gizmodo.com/report-epa-investigates-epa-head-scott-pruitt-for-his-1793909158?utm_medium=sharefromsite&utm_source=Gizmodo_twitter … via @gizmodo,0,0,0,climate,0
2017-03-30,15:05:10,fisher_danar,Dana R Fisher,Good perspective: Why Trump’s #Climate -Wrecking Agenda Could Fail via @thenation  https://www.thenation.com/article/why-trumps-climate-wrecking-agenda-could-fail/ …,0,0,0,climate,0
2017-03-30,14:53:45,fisher_danar,Dana R Fisher,"We've taken the #Cleanpowerplan off our survey of #policy instruments for this round of the #Climate Constituencies Project, SAD #100DaysIn",0,0,0,climate,0
2017-03-29,20:28:12,fisher_danar,Dana R Fisher,😢,0,0,1,climate,0
2017-03-29,19:30:57,fisher_danar,Dana R Fisher,"Colbert mocks #Trump's ""clean coal"" promise saying he surrendered #Florida to the ocean #climate  http://www.motherjones.com/media/2017/03/stephen-colbert-mocks-donald-trumps-clean-coal-promise … via @MotherJones",0,0,0,climate,0
2017-03-28,23:20:19,fisher_danar,Dana R Fisher,Great motivation to #resist and march in @MarchForScience and @Peoples_Climate,0,0,0,climate,0
2017-03-28,17:11:56,fisher_danar,Dana R Fisher,"For now.  If they pull out of the @UNFCCC , which is doable, then no. #climate",0,0,0,climate,0
2017-03-28,14:29:17,fisher_danar,Dana R Fisher,Reason to #resist & join @Peoples_Climate march 4/29: Today's #ExecutiveOrder will cancel the #cleanpowerplan @350  http://www.esquire.com/news-politics/politics/news/a54146/scott-pruitt-clean-power-plan/ …,0,0,3,climate,0
2017-03-27,14:36:49,fisher_danar,Dana R Fisher,Add them to the list of #climate challenging conservative donors along with #kochbros https://twitter.com/postgreen/status/846338387866988545 …,0,1,0,climate,0
2017-03-27,14:11:00,fisher_danar,Dana R Fisher,Yes. #HouseScience committee to provide cover for the #Trump attack on #climate and #CleanEnergy  https://twitter.com/natlsciservice/status/846329872452595714 …,0,6,1,climate,0
2017-03-27,14:08:09,fisher_danar,Dana R Fisher,Let's see if the #TrumpAdministration follows through on its #climate threats this week...  https://twitter.com/jendlouhyhc/status/846036569022779392 …,0,0,0,climate,0
2017-03-26,21:50:43,fisher_danar,Dana R Fisher,Eyes on #climate and the #cleanpowerplan https://twitter.com/JenniferJJacobs/status/846001545380593664 …,0,3,0,climate,0
2017-03-25,13:28:46,fisher_danar,Dana R Fisher,PAY ATTENTION! Lamar Smith lays out political strategy at #climate doubters’ conference via @sciencemagazine  http://www.sciencemag.org/news/2017/03/lamar-smith-unbound-lays-out-political-strategy-climate-doubters-conference …,0,1,0,climate,0
2017-03-25,12:54:26,fisher_danar,Dana R Fisher,Fundraising again?? Lamar Smith left Healthcare deliberation to Announce #Climate Change Isn’t Real  https://motherboard.vice.com/en_us/article/lamar-smith-ducked-out-of-healthcare-deliberation-to-announce-climate-change-isnt-real … via @motherboard,0,0,0,climate,0
2017-03-24,21:17:02,fisher_danar,Dana R Fisher,#climate  https://twitter.com/SteveBowenWx/status/845367215532716032 …,0,0,0,climate,0
2017-03-23,20:59:04,fisher_danar,Dana R Fisher,"""CHASING ICE"" captures largest glacier calving ever filmed - OFFICIAL VIDEO #climate  https://youtu.be/hC3VTgIPoGU  via @YouTube",0,0,0,climate,0
2017-03-23,15:46:11,fisher_danar,Dana R Fisher,The Trump administration wants to kill the popular Energy Star program because it combats #climate change  http://wapo.st/2norJxT?tid=ss_tw …,0,2,2,climate,0
2017-03-23,13:13:37,fisher_danar,Dana R Fisher,Obvious aim of hearing is to provide cover for #trumpbudget to cut spending on #climate programs and #science https://twitter.com/Fisher_DanaR/status/844884521908604928 …,0,0,0,climate,0
2017-03-23,13:12:21,fisher_danar,Dana R Fisher,Hearing claims to review #climate research without proper representation by peer-reviewed scientists  http://washex.am/2nVbW7q  via @DCExaminer,0,0,0,climate,0
2017-03-22,23:01:19,fisher_danar,Dana R Fisher,Be very worried.  #climate  https://twitter.com/NatureClimate/status/844666886759550977 …,0,0,0,climate,0
2017-03-22,19:19:22,fisher_danar,Dana R Fisher,Funny how @RogerPielkeJr claims he no longer does #climate but will testify...,0,0,3,climate,0
2017-03-22,17:09:18,fisher_danar,Dana R Fisher,I can't believe that people in New Orleans and other places hit by extreme storms don't see how #climate change may harm them.,0,0,0,climate,0
2017-03-22,16:44:55,fisher_danar,Dana R Fisher,Outstanding local #resistance to federal efforts to block #CleanEnergy and #climate policies  https://twitter.com/SierraClub/status/844573188193439745 …,0,0,1,climate,0
2017-03-21,14:28:56,fisher_danar,Dana R Fisher,In the current climate where the #President attacks without proof  are you surprised?,0,0,0,climate,0
2017-03-21,12:24:52,fisher_danar,Dana R Fisher,BBC News - 'Extreme and unusual' #climate trends continue after record 2016  http://www.bbc.com/news/science-environment-39329304 …,0,2,0,climate,0
2017-03-20,21:29:45,fisher_danar,Dana R Fisher,Trying to keep the term 'green Republicans' from being an oxymoron. #climate #environment  https://www.scientificamerican.com/article/green-republicans-confront-climate-change-denial/ …,0,0,0,climate,0
2017-03-20,18:13:49,fisher_danar,Dana R Fisher,Piece is old and doesn't look at the current  #climate reality,1,0,0,climate,0
2017-03-20,17:30:21,fisher_danar,Dana R Fisher,"Mr. Trump’s Tear-Down Budget that ends #climate change #research is ""pathetically weak on substance"" @nytimes  https://nyti.ms/2m7ECwI ",0,0,0,climate,0
2017-03-20,13:33:10,fisher_danar,Dana R Fisher,19 House Republicans call on their party to do something about climate change | Dana Nuccitelli  https://www.theguardian.com/environment/climate-consensus-97-per-cent/2017/mar/20/19-house-republicans-call-on-their-party-to-do-something-about-climate-change?CMP=share_btn_tw …,0,0,0,climate,0
2017-03-17,20:11:01,fisher_danar,Dana R Fisher,"Perhaps in response to the #trumpadministration position, concern for #climate change in the US is at an 8 year high  http://www.gallup.com/poll/190010/concern-global-warming-eight-year-high.aspx …",0,1,0,climate,0
2017-03-16,12:56:48,fisher_danar,Dana R Fisher,What do think will come out in the #Trump budget today regarding #Science #climate and the #environment,0,1,0,climate,0
2017-03-15,17:58:55,fisher_danar,Dana R Fisher,"Republicans break ranks w/ pledge to fight climate change with their #Republican #Climate Resolution""  https://www.bloomberg.com/news/articles/2017-03-15/republicans-break-ranks-with-pledge-to-fight-climate-change … via @business",0,0,0,climate,0
2017-03-14,19:54:53,fisher_danar,Dana R Fisher,Wow. #climate review to be cancelled   https://www.bloomberg.com/news/articles/2017-03-14/trump-said-to-drop-climate-change-from-environmental-reviews …,0,0,0,climate,0
2017-03-13,23:14:26,fisher_danar,Dana R Fisher,Wow! #climate  https://www.bloomberg.com/news/articles/2017-03-13/tillerson-used-alias-email-for-climate-messages-n-y-says …,0,0,0,climate,0
2017-03-13,14:34:17,fisher_danar,Dana R Fisher,New EPA head prepares to make a snowball to prove #climate change isn't real as DC prepares for ONLY snow of year  http://www.fox5dc.com/weather/241199285-story …,0,0,0,climate,0
2017-03-12,13:36:28,fisher_danar,Dana R Fisher,"As a political appointee, I'm not sure this form of #resistance will work,  but it's worth a try! #climate  https://www.washingtonpost.com/news/energy-environment/wp/2017/03/10/epa-administrator-scott-pruitt-call-your-office/?utm_term=.474a522b34f4 …",0,1,1,climate,0
2017-03-11,17:15:37,fisher_danar,Dana R Fisher,Data are kindof old in the changing political climate (pun intended)...,0,0,2,climate,0
2017-03-11,01:08:31,fisher_danar,Dana R Fisher,Too bad @AGScottPruitt isn't correct when he claims CO2 isnt contributing to #climate change.  https://twitter.com/ClimateSignals/status/840350449068720129 …,0,1,0,climate,0
2017-03-09,18:17:17,fisher_danar,Dana R Fisher,Puts US participation in @IPCC_CH and other #science assessments as well as international #climate policies in question.  @UNFCCC https://twitter.com/EricHolthaus/status/839886866597855232 …,0,0,0,climate,0
2017-03-09,17:54:28,fisher_danar,Dana R Fisher,Here's the video of #epapruitt denying the scientific consensus on C02 @IPCC_CH @aaas #climate  https://mediamatters.org/video/2017/03/09/cnbc-s-joe-kernen-endorses-epa-head-scott-pruitt-s-claim-co2-not-primary-contributor-global-warming/215607 …,0,0,1,climate,0
2017-03-09,15:41:19,fisher_danar,Dana R Fisher,Is #TrumpAdministration preparing to challenge CO2 endangerment finding? #climate  https://www.cnbc.com/amp/2017/03/09/epa-chief-scott-pruitt.html …,1,2,1,climate,0
2017-03-09,14:27:00,fisher_danar,Dana R Fisher,Spring is very early...will summer and the #mosquitos be too? #climate  https://www.nytimes.com/interactive/2017/03/08/climate/early-spring.html?_r=0 …,0,0,0,climate,0
2017-03-09,13:52:11,fisher_danar,Dana R Fisher,Looking forward to meeting with @ThomsenJorgen and his team at @macfound today to discuss the #Climate Constituencies Project @PSE_UMD,0,1,3,climate,0
2017-03-09,03:22:03,fisher_danar,Dana R Fisher,You reading the Congressional record again? #science #climate,0,0,1,climate,0
2017-03-08,14:23:52,fisher_danar,Dana R Fisher,"Don't be surprised that #climate and #cleanenergy policies are killed...
 https://mobile.nytimes.com/2017/03/07/us/politics/scott-pruitt-environmental-protection-agency.html?referer= https://www.google.com/ …",0,0,0,climate,0
2017-03-07,21:50:31,fisher_danar,Dana R Fisher,Bad news on so many levels #climate #CleanEnergy #EcologicaModernization https://twitter.com/emilyhholden/status/838785371848728576 …,0,0,0,climate,0
2017-03-07,00:21:06,fisher_danar,Dana R Fisher,EU says it will beef up #climate diplomacy to save #ParisAgreement  http://cnb.cx/2mfK1jN ,0,0,1,climate,0
2017-03-06,17:05:38,fisher_danar,Dana R Fisher,May be waiting for the #resistance to die down to announce #climate bomb White House official: No Paris announcement  http://politi.co/2lIxQcH ,0,0,0,climate,0
2017-03-05,18:06:08,fisher_danar,Dana R Fisher,Beautiful and scary #Datavisualization #climate  https://twitter.com/AlexSteffen/status/836298452493488131 …,0,0,0,climate,0
2017-03-05,17:38:49,fisher_danar,Dana R Fisher,Surprised given the political #climate?  https://twitter.com/kaleekreider/status/838424228110073856 …,0,0,0,climate,0
2017-03-02,23:00:19,fisher_danar,Dana R Fisher,And that's the second strike today against the #environment and #climate policy. 3rd strike and we sink into the rising tide...  https://twitter.com/Reuters/status/837419528493617153 …,0,1,2,climate,0
2017-03-02,19:02:05,fisher_danar,Dana R Fisher,Thus begins the dismantling of US infrastructure for #climate #science https://twitter.com/HunterCutting/status/837105259382071296 …,0,2,1,climate,0
2017-03-01,16:51:58,fisher_danar,Dana R Fisher,NOW @anyagalli discusses how tail wags the distribution of #carbon emissions across #coal fired power plants in the US #climate #WorkshopWed,0,0,0,climate,0
2017-03-01,04:11:38,fisher_danar,Dana R Fisher,I guess the best we can say is that he didn't scrap the #CleanPowerPlan or the #ParisAgreement tonight but no mention of #climate,0,0,0,climate,0
2017-02-28,15:42:45,fisher_danar,Dana R Fisher,Trump to propose 24 percent cut in EPA spending and lead to mass layoffs #environment #climate  http://thehill.com/policy/energy-environment/321481-trump-to-propose-24-percent-cut-in-epa-spending-reports …,0,3,1,climate,0
2017-02-28,14:48:37,fisher_danar,Dana R Fisher,Key words here: Long Shot #carbontax #climate  http://www.npr.org/2017/02/28/517536333/a-carbon-tax-gains-traction-among-some-conservatives …,0,0,1,climate,0
2017-02-27,18:19:08,fisher_danar,Dana R Fisher,#climate  https://twitter.com/MilesGrant/status/836264046735343616 …,1,0,0,climate,0
2017-02-27,16:48:53,fisher_danar,Dana R Fisher,This Creepy Map Shows Just How Early Spring Is Coming to Your City This Year #climate  http://www.sciencealert.com/this-map-shows-how-crazy-early-spring-is-coming-to-your-neighbourhood-this-year#.WLRKWfs0r2U.twitter … via @ScienceAlert,0,0,0,climate,0
2017-02-27,14:36:38,fisher_danar,Dana R Fisher,"The Arctic permafrost is starting to thaw and that is very, very bad news #climate  http://ibt.uk/A6iZC?utm_source=social&utm_medium=twitter&utm_campaign=/arctic-permafrost-starting-thaw-that-very-very-bad-news-1601286 … via @IBTimesUK",0,0,0,climate,0
2017-02-26,21:50:49,fisher_danar,Dana R Fisher,And what becomes of #SanDiego #climate,1,0,1,climate,0
2017-02-25,15:20:21,fisher_danar,Dana R Fisher,Another balmy February day here in the #DCArea 9 am temp = 65. #climate,0,0,0,climate,0
2017-02-25,00:00:29,fisher_danar,Dana R Fisher,NC swims against the #climate #denial tide  http://www.eenews.net/energywire/2017/02/24/stories/1060050506 …,0,1,2,climate,0
2017-02-24,15:21:29,fisher_danar,Dana R Fisher,"Looking forward to seeing more details and what, exactly, is in that #executiveorder #climate #ParisAgreement  http://www.eenews.net/climatewire/2017/02/24/stories/1060050512 …",0,0,0,climate,0
2017-02-24,13:13:35,fisher_danar,Dana R Fisher,Some points for @realDonaldTrump to note about the benefits of the #CleanPowerPlan #climate  https://www.forbes.com/sites/energyinnovation/2017/02/23/clean-power-plan-repeal-would-cost-america-600-billion-cause-120000-premature-deaths/#69495d193b78 …,0,1,0,climate,0
2017-02-23,15:47:47,fisher_danar,Dana R Fisher,Excited to talk #climate policy in #TrumpsAmerica tomorrow morning with @JulietSchor @Lyndalcontrol @aldatweets at #ess2017,0,2,8,climate,0
2017-02-22,22:09:14,fisher_danar,Dana R Fisher,"Federal #Climate Research Should Be Maintained and Expanded, Says National Academy of Sciences  http://insideclimatenews.org/news/22022017/climate-change-science-donald-trump-national-academy-of-sciences?utm_source=twitter&utm_medium=social …",0,4,2,climate,0
2017-02-21,17:32:46,fisher_danar,Dana R Fisher,#TrumpAdministration moves on #Immigration #lgbtq and #climate  simultaneously. Trying to split the #resistance or mobilize it further?,0,0,1,climate,0
2017-02-21,15:52:13,fisher_danar,Dana R Fisher,They planted spring flowers in #Bethesda MD in mid February.  How strange is that?#climate,0,0,0,climate,0
2017-02-21,14:32:30,fisher_danar,Dana R Fisher,Rumors are today is the day @realDonaldTrump puts the nail In the coffin of the #CleanPowerPlan disabling the US #climate action plan  https://twitter.com/SaleemulHuq/status/833995410809171968 …,0,1,0,climate,0
2017-02-20,23:43:40,fisher_danar,Dana R Fisher,Pretty strong words here re #climate  http://www.energyandpolicy.org/u-s-chamber-official-hell-pay-trump-targets-epa-climate-science/ …,1,0,0,climate,0
2017-02-20,15:08:15,fisher_danar,Dana R Fisher,A must read for @realDonaldTrump and @AGScottPruitt before they make any  #climate related announcements.  https://twitter.com/PattiHarris/status/833678342373179393 …,0,0,0,climate,0
2017-02-19,14:49:14,fisher_danar,Dana R Fisher,Great plan as DC prepares for another February day with Temps around 70! #climate #alternativefacts https://twitter.com/Bentler/status/833311627403415552 …,0,4,3,climate,0
2017-02-18,19:52:58,fisher_danar,Dana R Fisher,Should say 'will certainly face' #science #climate  https://twitter.com/postgreen/status/833022544068374528 …,0,1,0,climate,0
2017-02-17,21:49:43,fisher_danar,Dana R Fisher,Stay tuned for the announcmment.  How Trump will dismantle Obama-era policies on #climate and water pollution  http://fw.to/USCs8KC ,0,1,0,climate,0
2017-02-17,16:40:26,fisher_danar,Dana R Fisher,This week's #FridaySurprise by the #TrumpAdministration is expected to be #executiveorders pulling out of #climate policies.,0,0,0,climate,0
2017-02-17,14:09:27,fisher_danar,Dana R Fisher,"Why wait for the emails when they can be explained with #alternativefacts? #epa #climate  https://www.google.com/amp/www.latimes.com/politics/la-na-pol-trump-epa-pruitt-20180217-story,amp.html …",0,0,0,climate,0
2017-02-16,16:16:11,fisher_danar,Dana R Fisher,Great resource for watching attempts to dismantle #climate policies during the #TrumpAdministration https://twitter.com/ColumbiaClimate/status/826886966671265792 …,0,0,0,climate,0
2017-02-15,21:29:47,fisher_danar,Dana R Fisher,Trump to go to the #EPA to sign new EOs when an administrator is confirmed #climate policies are in the crosshairs  https://insideepa.com/daily-news/trump-eyes-epa-visit-announce-limits-agency-after-pruitt-sworn …,1,2,1,climate,0
2017-02-15,15:42:45,fisher_danar,Dana R Fisher,Carbon-tax discussions are a distraction not a solution.  No one currently  in office supports it! #climate  http://business.financialpost.com/fp-comment/kevin-libin-dear-carbon-tax-republicans-canadians-are-here-from-the-future-to-urge-you-to-stop-before-its-too-late …,0,0,0,climate,0
2017-02-13,21:11:32,fisher_danar,Dana R Fisher,Don't be fooled by this GOP sponsored Trojan horse!  It's meant to distract from the dismantling of #environmental and #climate policy  https://twitter.com/SSNScholars/status/831233632450859011 …,0,1,0,climate,0
2017-02-13,16:33:53,fisher_danar,Dana R Fisher,Now Auto CEOs want #Trump to order review of 2025 fuel rules to weaken fuel efficiency #climate  http://reut.rs/2lyfAWU  via @Reuters,0,0,0,climate,0
2017-02-11,14:05:18,fisher_danar,Dana R Fisher,Is anyone else worried about what a 50-degree warmer than normal north pole means to the world? #climate  https://www.washingtonpost.com/news/capital-weather-gang/wp/2017/02/10/its-about-50-degrees-warmer-than-normal-near-the-north-pole/?utm_term=.f3b117fb6ad2 …,1,15,9,climate,0
2017-02-10,14:04:44,fisher_danar,Dana R Fisher,Don't be distracted! See recent discussions on the Hill and in the Whitehouse for reality check re #climate in #TrumpsAmerica https://twitter.com/SasjaBeslik/status/830038692270075904 …,0,2,2,climate,0
2017-02-09,17:08:38,fisher_danar,Dana R Fisher,"Poll: Americans oppose Trump’s wall, easing regulations particuarly around #climate  http://politi.co/2k43kIt ",0,0,0,climate,0
2017-02-07,19:47:20,fisher_danar,Dana R Fisher,Nice to see @nytimes discuss #climate data and how they are analyzed to understand #climatechange.   https://nyti.ms/2kJmCHD ,0,1,0,climate,0
2017-02-07,18:41:57,fisher_danar,Dana R Fisher,More than half of Trump Voters support policies to regulate #climate change via @yaleclimatecomm  http://climatecommunication.yale.edu/publications/trump-voters-global-warming/ …,0,0,1,climate,0
2017-02-07,00:12:12,fisher_danar,Dana R Fisher,Then you should watch the Hearing tomorrow! #climate #Science #alternativefacts https://twitter.com/DrBobBullard/status/828731415978196992 …,0,0,0,climate,0
2017-02-06,15:52:26,fisher_danar,Dana R Fisher,Don't forget the failed btu tax that would have basically put a price on #carbon ! #climate,0,0,1,climate,0
2017-02-05,18:43:38,fisher_danar,Dana R Fisher,A lot of indirect ties here between #Trump and #KochBros that will likely lead to influence over #climate policies  https://twitter.com/cleantechfacts/status/828297075251089413 …,0,1,1,climate,0
2017-02-04,02:18:17,fisher_danar,Dana R Fisher,Even Climate Change Deniers Want to Pursue Renewable Energy   http://gizmodo.com/even-climate-change-deniers-want-to-pursue-renewable-en-1791961259?utm_medium=sharefromsite&utm_source=Gizmodo_twitter … via @gizmodo,0,0,1,climate,0
2017-02-03,20:14:32,fisher_danar,Dana R Fisher,See how the EPA has gotten rid of mentions of carbon as a cause of #climate change side-to-side  http://www.climatecentral.org/news/epa-climate-web-pages-change-21133 … via @ClimateCentral,1,5,1,climate,0
2017-02-03,14:44:56,fisher_danar,Dana R Fisher,"The fate of the #CleanPowerPlan is not yet sealed, but soon. #climate  http://www.eenews.net/climatewire/2017/02/02/stories/1060049428 …",0,0,1,climate,0
2017-02-01,16:04:28,fisher_danar,Dana R Fisher,Innovation in #Protest in the age of #Trump via #science? #climate #ScienceMarch https://twitter.com/MichaelEMann/status/826807360953970688 …,0,0,0,climate,0
2017-01-30,17:10:31,fisher_danar,Dana R Fisher,"Is #PresidentTrump's mind really open on #climate if yes, he can make the deal of the century  http://wpo.st/LFRX2 ",0,0,0,climate,0
2017-01-26,15:38:49,fisher_danar,Dana R Fisher,States proactive about what's next for #climate and #CleanEnergy after the #CPP  http://www.npr.org/2017/01/25/511616327/as-obama-clean-power-plan-fades-states-craft-strategies-to-move-beyond-it …,0,0,1,climate,0
2017-01-25,16:13:54,fisher_danar,Dana R Fisher,EPA Reportedly Ordered To Remove Climate Change Webpage via @forbes #Denial  http://www.forbes.com/sites/davidkroll/2017/01/25/epa-ordered-to-remove-climate-change-webpage/#69f00d674b6d …,0,0,0,climate,0
2017-01-25,15:01:04,fisher_danar,Dana R Fisher,#Science #climate and unlikely #resistance https://twitter.com/AltNatParkSer/status/824066576043360256 …,0,1,1,climate,0
2017-01-25,13:59:23,fisher_danar,Dana R Fisher,Unlikely mobilization from National Parks around the US! @BadlandsNPS @GoldenGateNPS #climate,1,0,2,climate,0
2017-01-24,23:49:24,fisher_danar,Dana R Fisher,Who knew the #NPS was a hotbed of the resistance?  Rogue national park tweets out climate change facts in defiance  http://ti.me/2jOpobq ,1,0,1,climate,0
2017-01-23,15:23:51,fisher_danar,Dana R Fisher,Why don't you mention the work you did (and the docu-short you made) 4 the People's #climate March in 2014?,0,0,0,climate,0
2017-01-22,15:26:54,fisher_danar,Dana R Fisher,"Fearing White House Purge Of #Climate #Science, Scientists Frantically Copying Data via @forbes  http://www.forbes.com/sites/jamesconca/2017/01/22/white-house-begins-purging-climate-change-science/#6b9198646409 …",0,2,1,climate,0
2017-01-22,15:22:59,fisher_danar,Dana R Fisher,I regret any mistaken suggestion that there is a problem with our #climate or that the US plays any part in it. 😉,0,0,1,climate,0
2017-01-22,15:19:10,fisher_danar,Dana R Fisher,Doesn't bode well for the likely bad news about #climate,0,0,0,climate,0
2017-01-20,20:45:19,fisher_danar,Dana R Fisher,@A_Siegel @thedailybeast Don't forget #Climate program!,0,0,0,climate,0
2017-01-20,20:31:45,fisher_danar,Dana R Fisher,CORRECTION: the US #Climate Plan has been deleted and will be dismantled as fast as the #TrumpAdministration can make it happen. https://twitter.com/EricKlinenberg/status/822526550780223488 …,1,0,0,climate,0
2017-01-20,20:27:27,fisher_danar,Dana R Fisher,"So far, #lgbtq rights and #climate pages have been removed from  http://Whitehouse.gov   What else is gone?  #TrumpsAmerica",0,3,0,climate,0
2017-01-20,19:56:10,fisher_danar,Dana R Fisher,"Trump’s White House Website Now Only Mentions ""Climate"" in His Plans to Ax Obama’s Policies  http://www.desmogblog.com/2017/01/20/donald-trump-white-house-climate-change-website …",1,0,0,climate,0
2017-01-20,19:52:02,fisher_danar,Dana R Fisher,Had to tweet this out again now that the #TrumpAdministration has taken down the #climate page in its first hour. @HuffPostGreen https://twitter.com/Fisher_DanaR/status/796398885069590528 …,0,1,0,climate,0
2017-01-20,19:16:44,fisher_danar,Dana R Fisher,Expect announcements about #cleanPowerPlan  and us engagement in #ParisAgreement and possibly #UNFCCC soon. #climate #TrumpAdministration https://twitter.com/LFFriedman/status/822493639809134592 …,0,1,0,climate,0
2017-01-20,16:18:20,fisher_danar,Dana R Fisher,And the #climate community joins the #protests of the #Inauguration https://twitter.com/david_turnbull/status/822462403715678210 …,0,0,1,climate,0
2017-01-18,23:21:31,fisher_danar,Dana R Fisher,Great Visual guide about US views on #climate change @CNNPolitics  http://cnn.it/2jZ4pBy  But does it matter in #TrumpsAmerica?,0,0,0,climate,0
2017-01-18,21:40:32,fisher_danar,Dana R Fisher,Because #environmental #data teach us about the world and how the #climate is changing.  https://twitter.com/NASAGoddard/status/821758733164380160 …,0,0,0,climate,0
2017-01-18,17:13:28,fisher_danar,Dana R Fisher,Danger for subnational #climate action in the US  https://twitter.com/johnupton/status/818577662243258368 …,0,0,1,climate,0
2017-01-18,14:32:19,fisher_danar,Dana R Fisher,Good for global #climate initiatives but likely to exacerbate issues with the new President  https://twitter.com/StateDept/status/821463836792389632 …,0,0,0,climate,0
2017-01-16,21:39:51,fisher_danar,Dana R Fisher,I'm sure he'll listen to #climate scientists from the UK since he's been so open to #Science here in the US https://twitter.com/postgreen/status/821085857222447104 …,0,0,1,climate,0
2017-01-16,16:11:20,fisher_danar,Dana R Fisher,Useful and scary figure about the #globalization of #climate denial  https://twitter.com/CarolineLucas/status/821009777073541120 …,0,0,2,climate,0
2017-01-13,21:06:36,fisher_danar,Dana R Fisher,"Great of military and intelligence concerns re #climate here:
 http://bit.ly/2ilqqhH  Someone tell #MikePompeo! @CntrClimSec",0,0,0,climate,0
2017-01-12,23:32:31,fisher_danar,Dana R Fisher,69 degrees in DC at 5 30pm on January 12th  #climate  pic.twitter.com/TeG3LYK5Vp,0,0,0,climate,0
2017-01-11,18:01:36,fisher_danar,Dana R Fisher,"Interesting change of position on #climate, or #Tillerson has just not yet spoken with #Trump...  https://twitter.com/brady_dennis/status/819227139933433860 …",0,0,1,climate,0
2017-01-10,00:00:10,fisher_danar,Dana R Fisher,So much for that so-called #climate czar position...another diversion?  https://twitter.com/thehill/status/818592209230581760 …,0,0,0,climate,0
2017-01-09,23:52:35,fisher_danar,Dana R Fisher,"In the southeast, voters backed Trump—but unless he tackles climate change, they may suffer  https://www.theatlantic.com/politics/archive/2016/12/trump-voters-in-the-hot-seat/509744/?utm_source=nl-atlantic-daily-120716 …",0,0,0,climate,0
2017-01-09,18:41:42,fisher_danar,Dana R Fisher,Sociology's #climate work is announced here and see volume @OUPAcademic  http://www.asanet.org/sites/default/files/savvy/footnotes/julyaugust15/climate_0715.html …,0,0,1,climate,0
2017-01-07,19:39:56,fisher_danar,Dana R Fisher,Worth looking at Bill Freudenburg's work on SCAMS and scientific doubt wrt #climate  http://onlinelibrary.wiley.com/doi/10.1111/j.1475-682X.2008.00219.x/abstract …,0,0,1,climate,0
